start,end,intervals,duration_hours,mean_load_mw,max_load_mw,mean_renewable_coverage_pct,mean_renewable_gap_mw
2025-02-03 14:00:00+00:00,2025-02-03 14:15:00+00:00,2,0.5,65515.35,65612.7,23.298142620329152,50250.25
2025-02-03 15:45:00+00:00,2025-02-03 19:00:00+00:00,14,3.5,68086.59285714285,69547.4,10.686809814947436,60814.48571428571
2025-02-04 05:45:00+00:00,2025-02-04 08:15:00+00:00,11,2.75,69674.70909090909,71578.7,21.06404388562997,54961.53636363637
2025-02-04 15:00:00+00:00,2025-02-04 18:15:00+00:00,14,3.5,69694.32857142857,71696.2,23.717752918478848,53159.33571428572
2025-02-05 14:30:00+00:00,2025-02-05 19:15:00+00:00,20,5.0,69200.12000000001,71372.1,15.999294073743865,58142.12999999999
2025-02-06 06:15:00+00:00,2025-02-06 17:45:00+00:00,47,11.75,69113.71489361701,71499.1,17.802625843199518,56788.308510638315
2025-02-12 15:15:00+00:00,2025-02-12 19:30:00+00:00,18,4.5,70126.65555555554,72202.9,22.979793071786005,54007.98888888889
2025-02-13 06:00:00+00:00,2025-02-13 20:00:00+00:00,57,14.25,71603.79473684212,73723.6,19.050572696387814,57960.15263157895
2025-02-14 06:00:00+00:00,2025-02-14 18:30:00+00:00,51,12.75,69311.56078431373,71999.9,10.439373464943516,62022.666666666664
2025-02-17 06:00:00+00:00,2025-02-17 08:00:00+00:00,9,2.25,69459.45555555557,70856.6,16.451554735222533,57994.955555555556
2025-02-17 15:45:00+00:00,2025-02-17 19:30:00+00:00,16,4.0,68124.64375,70008.1,11.241645146524776,60472.71875
2025-02-18 05:30:00+00:00,2025-02-18 07:15:00+00:00,8,2.0,69300.7,71721.7,19.05550346430497,56051.737499999996
2025-02-18 15:45:00+00:00,2025-02-18 17:30:00+00:00,8,2.0,68259.5125,70489.1,23.234949534039654,52384.46250000001
2025-02-25 17:30:00+00:00,2025-02-25 17:45:00+00:00,2,0.5,65455.05,65500.1,7.157296376146329,60770.2
2025-02-26 07:00:00+00:00,2025-02-26 09:45:00+00:00,12,3.0,66964.60833333332,67755.1,20.959342902520262,52911.64166666666
2025-02-26 16:45:00+00:00,2025-02-26 18:30:00+00:00,8,2.0,66006.8375,66553.8,15.133068457029164,56020.4375
2025-02-27 07:00:00+00:00,2025-02-27 07:00:00+00:00,1,0.25,66053.2,66053.2,26.031289929935262,48858.7
2025-02-27 17:00:00+00:00,2025-02-27 18:30:00+00:00,7,1.75,66138.84285714287,66606.1,11.415760230116978,58589.42857142857
2025-02-28 07:00:00+00:00,2025-02-28 09:45:00+00:00,12,3.0,66802.68333333333,67848.3,21.482119228503866,52429.95833333334
2025-02-28 17:30:00+00:00,2025-02-28 17:30:00+00:00,1,0.25,65399.3,65399.3,13.740361135363836,56413.200000000004
2025-03-03 17:15:00+00:00,2025-03-03 18:15:00+00:00,5,1.25,65839.13999999998,66271.7,21.21545340564746,51871.50000000001
2025-03-04 06:15:00+00:00,2025-03-04 06:15:00+00:00,1,0.25,65609.0,65609.0,24.92676309652639,49254.8
2025-03-04 16:45:00+00:00,2025-03-04 18:00:00+00:00,6,1.5,67056.85,68022.0,23.977674280082933,50973.049999999996
2025-03-12 07:30:00+00:00,2025-03-12 10:45:00+00:00,14,3.5,66405.39285714287,67252.3,22.88924732074928,51190.692857142865
2025-03-12 17:00:00+00:00,2025-03-12 18:15:00+00:00,6,1.5,66067.03333333333,66353.3,7.203108670302054,61308.25
2025-03-13 07:30:00+00:00,2025-03-13 07:45:00+00:00,2,0.5,65627.15,65775.9,23.200934612218205,50399.2
2025-03-13 17:00:00+00:00,2025-03-13 18:45:00+00:00,8,2.0,65949.41249999999,66412.9,11.15665925898399,58592.3375
2025-03-14 07:15:00+00:00,2025-03-14 08:30:00+00:00,6,1.5,66343.43333333333,66996.1,21.735163054573622,51911.18333333334
2025-03-17 17:30:00+00:00,2025-03-17 18:30:00+00:00,5,1.25,65796.4,66185.8,19.640422745667802,52873.740000000005
2025-03-18 17:30:00+00:00,2025-03-18 18:15:00+00:00,4,1.0,65722.75,65930.0,15.934353718943377,55249.524999999994
2025-03-25 17:30:00+00:00,2025-03-25 18:15:00+00:00,4,1.0,65513.700000000004,65687.3,22.813232974689015,50567.924999999996
2025-03-26 17:45:00+00:00,2025-03-26 17:45:00+00:00,1,0.25,65395.3,65395.3,14.460978082522752,55938.5
